record_time_ns,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
1785252905114956962,145,855,275,14851,16273,2138,7205,19890
1785252905158473231,123,899,340,23178,25607,2239,7205,29486
1785252905167706716,148,910,123,3903,4266,578,7205,6189
1785252905213470521,153,904,271,14472,15807,1674,7205,18963
1785252905257516875,119,830,345,22743,25107,2092,7205,28769
1785252905260906958,119,830,345,22743,25107,2092,7205,28769
1785252905312685890,295,835,271,13007,14208,1595,7205,17434
1785252905327345382,295,835,271,13007,14208,1595,7205,17434
1785252905375408727,228,808,125,4039,4401,469,7668,13830
1785252905410401143,135,956,268,11812,12836,1321,7668,15658
1785252905427219811,135,956,268,11812,12836,1321,7668,15658
1785252905469641496,303,970,136,5185,5630,577,7668,7741
1785252905511356982,139,870,237,11474,12594,2090,7668,16147
1785252905561129849,130,821,383,24962,27675,2670,7668,31976
1785252905561170089,130,821,383,24962,27675,2670,7668,31976
1785252905614817928,266,884,240,14557,15971,1740,7668,19339
1785252905627750328,266,884,240,14557,15971,1740,7668,19339
1785252905671060639,223,832,172,6510,7085,792,7668,9233
1785252905711123515,137,931,236,11582,12660,2029,7668,16270
1785252905767601897,135,928,394,31386,34467,2650,7668,38999
1785252905780355989,160,933,200,9068,9860,1203,7668,12560
1785252905816135870,113,882,227,9754,10593,1123,7777,20851
1785252905853414641,124,872,405,18656,20650,2230,7777,24530
1785252905861077963,124,872,405,18656,20650,2230,7777,24530
1785252905907607873,268,947,215,8772,9582,862,7777,12110
1785252905927659732,268,947,215,8772,9582,862,7777,12110
1785252905975062710,224,959,224,9801,10642,1326,7777,13513
1785252906005418461,112,1020,187,7709,8365,881,7777,10705
1785252906027313549,112,1020,187,7709,8365,881,7777,10705
1785252906079551754,302,875,240,13819,15027,1210,7777,17808
1785252906104206649,139,879,152,6855,7439,724,7777,9445
1785252906160203415,154,866,403,24276,26958,2802,7777,31418
1785252906160637804,154,866,403,24276,26958,2802,7777,31418
1785252906203823516,238,901,157,6131,6633,665,7777,8771
1785252906227394983,238,901,157,6131,6633,665,7777,8771
1785252906277010531,210,883,256,11604,12645,1155,7777,15285
1785252906310656384,109,838,144,5163,5597,522,8196,15533
1785252906360878645,131,885,375,25377,28015,2227,8196,31853
1785252906379471891,104,1219,237,12791,13977,2026,8196,17769
1785252906402001273,130,915,139,4768,5181,482,8196,6965
1785252906460469635,107,846,402,25322,27926,2121,8196,31627
1785252906461103303,107,846,402,25322,27926,2121,8196,31627
1785252906500960874,226,862,141,3391,3676,576,8196,5643
1785252906527754488,226,862,141,3391,3676,576,8196,5643
1785252906582145672,206,880,304,15124,16447,2258,8196,20304
1785252906600851998,112,1121,122,4026,4391,369,8196,6242
1785252906627102184,112,1121,122,4026,4391,369,8196,6242
1785252906686523616,211,869,297,19309,21075,1943,8196,24559
1785252906700640484,122,831,124,3767,4092,354,8196,5668
1785252906761786795,113,866,376,19457,21322,2258,7594,32735
1785252906762341924,113,866,376,19457,21322,2258,7594,32735
1785252906801023189,244,919,124,3747,4063,335,7594,5888
1785252906827712759,244,919,124,3747,4063,335,7594,5888
1785252906884738172,207,879,345,17444,19190,2297,7594,23119
1785252906899444001,120,948,98,2699,2951,258,7594,4535
1785252906927265969,120,948,98,2699,2951,258,7594,4535
1785252906993903673,223,873,357,25455,27731,2691,7594,32091
1785252906997777375,120,892,86,1457,1614,199,7594,3020
1785252907054693054,108,870,396,19896,21825,2494,7594,25901
1785252907060919847,108,870,396,19896,21825,2494,7594,25901
1785252907099288789,214,865,98,2272,2491,185,7594,4014
1785252907127720382,214,865,98,2272,2491,185,7594,4014
1785252907193756290,205,888,367,25544,27948,2332,7594,31920
1785252907198334058,125,878,99,1611,1761,210,7594,3237
1785252907227397765,125,878,99,1611,1761,210,7594,3237
1785252907311319309,193,1023,605,33166,36515,2653,7719,48937
1785252907316427275,116,881,84,1924,2119,149,7719,3763
1785252907350282466,131,856,344,16681,18179,1961,7719,21634
1785252907361191576,131,856,344,16681,18179,1961,7719,21634
1785252907399041240,211,873,94,2090,2284,178,7719,3782
1785252907427681992,211,873,94,2090,2284,178,7719,3782
1785252907500588060,232,898,416,30855,34176,2747,7719,38715
1785252907504486027,121,895,83,2303,2531,200,7719,3939
1785252907550806785,110,900,323,17052,18452,2049,7719,21999
1785252907593249121,199,1394,534,23207,25690,3514,7719,31610
1785252907599736276,111,865,96,3058,3320,288,7719,4847
1785252907649715667,144,858,308,16187,17744,1698,7719,20921
1785252907661387501,144,858,308,16187,17744,1698,7719,20921
1785252907709898534,243,822,124,3812,4100,282,8599,14340
1785252907727587202,243,822,124,3812,4100,282,8599,14340
1785252907808895939,193,853,431,38265,42289,3103,8599,47131
1785252907816381233,142,943,137,5020,5419,485,8599,7329
1785252907827448260,142,943,137,5020,5419,485,8599,7329
1785252907892704742,229,980,436,23297,25703,3362,8599,30980
1785252907903483018,100,843,142,5996,6545,722,8599,8534
1785252907944687795,123,891,293,11604,12543,1621,8599,15601
1785252907961413236,123,891,293,11604,12543,1621,8599,15601
1785252908004591080,226,880,247,6573,7058,622,8599,9179
1785252908027698030,226,880,247,6573,7058,622,8599,9179
1785252908101213421,206,873,621,30645,34028,3253,8599,39296
1785252908111151214,127,869,152,7286,7846,653,8599,9801
1785252908127744685,127,869,152,7286,7846,653,8599,9801
1785252908203100523,227,817,451,32699,36364,3363,8599,41561
1785252908223590059,118,863,198,8069,8682,1666,8316,20064
1785252908240630172,125,879,201,8152,8777,1779,8316,11887
1785252908261472018,125,879,201,8152,8777,1779,8316,11887
1785252908307255825,234,964,193,8482,9087,913,8316,11523
1785252908327852923,234,964,193,8482,9087,913,8316,11523
1785252908390932068,206,894,442,22044,24664,2683,8316,29175
1785252908409422461,132,927,223,11208,12050,1122,8316,14753
1785252908427342567,132,927,223,11208,12050,1122,8316,14753
1785252908498402675,237,826,411,28790,32668,2370,8316,36787
1785252908513271024,112,868,207,11259,12155,1100,8316,14643
1785252908536799334,123,856,163,5728,6184,616,8316,8072
1785252908560712209,123,856,163,5728,6184,616,8316,8072
1785252908611221771,243,828,245,11848,12830,1458,8316,15751
1785252908627472986,243,828,245,11848,12830,1458,8316,15751
1785252908698715568,221,866,426,29117,32495,2664,8316,37026
1785252908723385677,125,899,244,12554,13670,1281,7796,24216
1785252908733388470,127,822,140,2968,3210,357,7796,4774
1785252908791155189,128,841,410,22699,25226,2372,7796,29250
1785252908813093389,109,850,239,13938,15133,1507,7796,18082
1785252908834001626,116,831,112,3422,3761,244,7796,5186
1785252908861095529,116,831,112,3422,3761,244,7796,5186
1785252908921162540,228,812,286,20938,22696,1664,7796,25842
1785252908927816684,228,812,286,20938,22696,1664,7796,25842
1785252908992778586,220,909,471,23374,25888,2994,7796,31017
1785252909016548556,106,847,281,16062,17658,2198,7796,21388
1785252909027158212,106,847,281,16062,17658,2198,7796,21388
1785252909092340989,224,865,405,23601,26018,2756,7796,30608
1785252909118045959,121,913,294,17845,19493,1965,7796,23069
1785252909139874785,117,898,70,894,1003,93,8718,11039
1785252909161007511,117,898,70,894,1003,93,8718,11039
1785252909220300701,256,929,385,19664,21405,1948,8718,25097
1785252909227493495,256,929,385,19664,21405,1948,8718,25097
1785252909291156054,224,937,403,22252,25058,2634,8718,29622
1785252909321453061,106,1043,344,20539,22429,2178,8718,26390
1785252909327008457,106,1043,344,20539,22429,2178,8718,26390
1785252909398661300,235,859,472,28765,31519,3911,8718,37341
1785252909428869884,120,865,285,21779,23944,4301,8718,29781
1785252909431248439,128,951,61,750,845,82,8718,2206
1785252909461030499,128,951,61,750,845,82,8718,2206
1785252909531332126,221,933,398,29005,32071,2385,8718,36238
1785252909531371112,221,933,398,29005,32071,2385,8718,36238
1785252909591035597,226,874,329,23343,25591,1976,8718,29310
1785252909622772902,106,876,322,21395,23735,2509,8718,27835
1785252909627204577,106,876,322,21395,23735,2509,8718,27835
1785252909698709462,240,900,305,22344,24433,2013,8648,36915
1785252909730137395,136,934,428,23527,25987,2627,8648,30426
1785252909733412734,127,895,74,1591,1740,200,8648,3156
1785252909761131832,127,895,74,1591,1740,200,8648,3156
1785252909823651932,221,862,412,21218,23489,2940,8648,28220
1785252909827714413,221,862,412,21218,23489,2940,8648,28220
1785252909880507880,253,866,285,14500,15719,1587,8648,19066
1785252909926150244,108,868,384,23790,26334,3308,8648,31391
1785252909933860077,197,1200,138,2944,3191,386,8648,5422
1785252909980146055,136,941,476,14343,15439,1450,8648,18607
1785252910025700566,132,942,433,23716,26183,2817,8648,30828
1785252910034635791,131,1031,109,3724,4041,337,8648,5848
1785252910061140445,131,1031,109,3724,4041,337,8648,5848
1785252910132774244,212,897,408,21958,24291,2555,8240,36883
1785252910133867066,212,897,408,21958,24291,2555,8240,36883
1785252910176158542,219,825,229,10891,11698,1111,8240,14358
1785252910219625117,156,869,410,18911,20999,1979,8240,24690
1785252910227238571,156,869,410,18911,20999,1979,8240,24690
1785252910274219110,246,937,229,9490,10223,881,8240,12762
1785252910320433890,124,869,391,19691,21712,1889,8240,25233
1785252910336410168,122,863,128,5209,5610,471,8240,7365
1785252910361419707,122,863,128,5209,5610,471,8240,7365
1785252910420686796,246,930,395,19482,21547,2131,8240,25513
1785252910427562679,246,930,395,19482,21547,2131,8240,25513
1785252910473822409,225,871,203,8911,9599,1051,8240,12180
1785252910525873541,134,887,372,24729,27442,1944,8240,31010
1785252910527276989,134,887,372,24729,27442,1944,8240,31010
1785252910571822710,202,845,184,7319,7834,656,8240,9919
1785252910627891516,131,897,384,18266,20316,1671,8494,32121
1785252910640473204,133,931,201,8582,9273,907,8494,11664
1785252910661040020,133,931,201,8582,9273,907,8494,11664
1785252910719479329,220,880,385,18484,20527,1793,8494,24042
1785252910727670493,220,880,385,18484,20527,1793,8494,24042
1785252910770545816,233,899,160,6301,6768,514,8494,8789
1785252910823396449,118,820,367,22674,25343,1638,8494,28501
1785252910827168702,118,820,367,22674,25343,1638,8494,28501
1785252910869174856,202,829,149,5324,5711,475,8494,7547
1785252910923018803,124,866,362,22250,24809,1730,8494,28134
1785252910943610172,120,806,235,11324,12305,1364,8494,15031
1785252910960847702,120,806,235,11324,12305,1364,8494,15031
1785252911018791739,224,927,376,17981,19889,1697,8494,23378
1785252911027670721,224,927,376,17981,19889,1697,8494,23378
1785252911066253336,224,875,124,2810,3027,311,8494,4740
1785252911127344108,132,872,372,18068,19982,1853,8333,31771
1785252911128191918,132,872,372,18068,19982,1853,8333,31771
1785252911166215618,207,887,112,2453,2647,320,8333,4373
1785252911217782739,140,901,375,17630,19505,1674,8333,22798
1785252911241944305,117,821,287,9288,10145,1328,8333,12961
1785252911261143204,117,821,287,9288,10145,1328,8333,12961
1785252911323365714,225,866,353,22261,24664,1571,8333,27923
1785252911327602857,225,866,353,22261,24664,1571,8333,27923
1785252911366293900,196,820,115,2704,2917,341,8333,4540
1785252911423359912,130,877,349,22819,25204,1622,8333,28376
1785252911449742480,121,877,293,16273,17913,1765,8333,21199
1785252911466182130,116,865,129,2820,3023,320,8333,4615
1785252911522156457,126,863,354,21720,23993,1736,8333,27271
1785252911562004414,114,819,271,19815,21737,1537,8307,32977
1785252911562798957,114,819,271,19815,21737,1537,8307,32977
1785252911619192871,371,1792,512,17597,19284,1592,8307,23877
1785252911627565885,371,1792,512,17597,19284,1592,8307,23877
1785252911667316532,207,879,123,3758,4066,304,8307,5741
1785252911716292385,155,815,332,16704,18371,1765,8307,21626
1785252911750572474,123,863,347,16946,18555,1679,8307,21843
1785252911765864373,119,809,120,2449,2648,304,8307,4172
1785252911815628874,113,817,311,15648,17264,1946,8307,20657
1785252911851530032,120,827,339,17416,19162,1872,8307,22596
1785252911861154163,120,827,339,17416,19162,1872,8307,22596
1785252911915380245,241,869,371,15246,16717,1459,8307,19971
1785252911927783460,241,869,371,15246,16717,1459,8307,19971
1785252911967661703,205,888,114,3740,4053,456,8307,5854
1785252912036381898,174,1208,469,26162,28794,1693,8651,41194
1785252912037332737,174,1208,469,26162,28794,1693,8651,41194
1785252912066991218,244,887,122,3331,3615,268,8651,5279
1785252912113355116,110,850,298,14387,15635,1423,8651,18458
1785252912152717128,133,884,366,18737,20577,1787,8651,24024
1785252912161067634,133,884,366,18737,20577,1787,8651,24024
1785252912214268343,243,901,301,14603,15798,1452,8651,18964
1785252912227693457,243,901,301,14603,15798,1452,8651,18964
1785252912266271009,217,865,100,3024,3256,235,8651,4789
1785252912314263902,182,1678,369,14486,15501,1498,8651,19384
1785252912359459172,139,893,390,23325,26395,2692,8651,30846
1785252912365623278,129,864,97,2352,2543,328,8651,4086
1785252912409712744,124,833,265,11526,12385,1293,8651,15048
1785252912461980481,136,819,380,19055,20917,1865,8933,33286
1785252912463010923,136,819,380,19055,20917,1865,8933,33286
1785252912509624246,237,885,261,10598,11422,998,8933,14353
1785252912527510467,237,885,261,10598,11422,998,8933,14353
1785252912568558951,224,865,134,4949,5322,410,8933,7062
1785252912600679277,110,890,142,3674,3960,612,8933,5815
