record_time_ns,header_ns,timebase_ns,point_count,offset_min_ns,offset_max_ns,offset_regressions,scan_start_ns,scan_end_ns,frame_id,imu_sample_count,first_imu_ns,last_imu_ns,start_bracket,end_bracket,maximum_imu_gap_ns
1701245247869761078,1701245247825335503,1701245247825335503,6528,0,32635000,0,1701245247825335503,1701245247857970503,livox_frame,8,1701245247822429248,1701245247862427712,1,1,6000000
1701245247903007456,1701245247858561993,1701245247858561993,6528,0,32635000,0,1701245247858561993,1701245247891196993,livox_frame,8,1701245247856427712,1701245247896427712,1,1,6000000
1701245247936924075,1701245247892478466,1701245247892478466,6528,0,32635000,0,1701245247892478466,1701245247925113466,livox_frame,7,1701245247890427712,1701245247925427712,1,1,6000000
1701245247969193468,1701245247924746513,1701245247924746513,6528,0,32635000,0,1701245247924746513,1701245247957381513,livox_frame,8,1701245247919427712,1701245247960426432,1,1,6000000
1701245248003497277,1701245247959066391,1701245247959066391,6528,0,32635000,0,1701245247959066391,1701245247991701391,livox_frame,8,1701245247954426432,1701245247994426432,1,1,6000000
1701245248035770796,1701245247991344452,1701245247991344452,6528,0,32635000,0,1701245247991344452,1701245248023979452,livox_frame,8,1701245247989426432,1701245248028426432,1,1,6000000
1701245248069777329,1701245248025392532,1701245248025392532,6528,0,32635000,0,1701245248025392532,1701245248058027532,livox_frame,8,1701245248023426432,1701245248063425152,1,1,6000000
1701245248102892451,1701245248058579206,1701245248058579206,6528,0,32635000,0,1701245248058579206,1701245248091214206,livox_frame,7,1701245248057425152,1701245248092425152,1,1,6000000
1701245248136656339,1701245248092336893,1701245248092336893,6528,0,32635000,0,1701245248092336893,1701245248124971893,livox_frame,8,1701245248086425152,1701245248127425152,1,1,6000000
1701245248169683966,1701245248125388145,1701245248125388145,6528,0,32635000,0,1701245248125388145,1701245248158023145,livox_frame,8,1701245248121425152,1701245248161423872,1,1,6000000
1701245248202965419,1701245248158543587,1701245248158543587,6528,0,32635000,0,1701245248158543587,1701245248191178587,livox_frame,8,1701245248155423872,1701245248196423872,1,1,6000000
1701245248236895335,1701245248192509651,1701245248192509651,6528,0,32635000,0,1701245248192509651,1701245248225144651,livox_frame,7,1701245248190423872,1701245248225423872,1,1,6000000
1701245248269092804,1701245248224747181,1701245248224747181,6528,0,32635000,0,1701245248224747181,1701245248257382181,livox_frame,8,1701245248219423872,1701245248259422336,1,1,6000000
1701245248303395367,1701245248259035587,1701245248259035587,6528,0,32635000,0,1701245248259035587,1701245248291670587,livox_frame,8,1701245248253422336,1701245248293422336,1,1,6000000
1701245248335767162,1701245248291406870,1701245248291406870,6528,0,32635000,0,1701245248291406870,1701245248324041870,livox_frame,8,1701245248288422336,1701245248328422336,1,1,6000000
1701245248369770763,1701245248325410128,1701245248325410128,6528,0,32635000,0,1701245248325410128,1701245248358045128,livox_frame,8,1701245248322422336,1701245248363420544,1,1,6000000
1701245248403096961,1701245248358669996,1701245248358669996,6528,0,32635000,0,1701245248358669996,1701245248391304996,livox_frame,7,1701245248357420544,1701245248391420544,1,1,6000000
1701245248435489612,1701245248391026020,1701245248391026020,6528,0,32635000,0,1701245248391026020,1701245248423661020,livox_frame,8,1701245248385420544,1701245248426420544,1,1,6000000
1701245248469721994,1701245248425346136,1701245248425346136,6528,0,32635000,0,1701245248425346136,1701245248457981136,livox_frame,8,1701245248420420544,1701245248461419008,1,1,6000000
1701245248506756847,1701245248458590984,1701245248458590984,6528,0,32635000,0,1701245248458590984,1701245248491225984,livox_frame,8,1701245248455419008,1701245248495419008,1,1,6000000
1701245248536898116,1701245248492509365,1701245248492509365,6528,0,32635000,0,1701245248492509365,1701245248525144365,livox_frame,8,1701245248489419008,1701245248530419008,1,1,6000000
1701245248569006004,1701245248524738789,1701245248524738789,6528,0,32635000,0,1701245248524738789,1701245248557373789,livox_frame,7,1701245248524419008,1701245248558417728,1,1,6000000
1701245248603377036,1701245248559054852,1701245248559054852,6528,0,32635000,0,1701245248559054852,1701245248591689852,livox_frame,7,1701245248558417728,1701245248593417728,1,1,6000000
1701245248635833509,1701245248591335535,1701245248591335535,6528,0,32635000,0,1701245248591335535,1701245248623970535,livox_frame,8,1701245248587417728,1701245248628417728,1,1,6000000
1701245248669860658,1701245248625424147,1701245248625424147,6528,0,32635000,0,1701245248625424147,1701245248658059147,livox_frame,8,1701245248622417728,1701245248662416192,1,1,6000000
1701245248703005634,1701245248658545971,1701245248658545971,6528,0,32635000,0,1701245248658545971,1701245248691180971,livox_frame,7,1701245248656416192,1701245248691416192,1,1,6000000
1701245248736693563,1701245248692346811,1701245248692346811,6528,0,32635000,0,1701245248692346811,1701245248724981811,livox_frame,7,1701245248691416192,1701245248726416192,1,1,6000000
1701245248769699256,1701245248725373268,1701245248725373268,6528,0,32635000,0,1701245248725373268,1701245248758008268,livox_frame,8,1701245248720416192,1701245248760414656,1,1,6000000
1701245248802932852,1701245248758546591,1701245248758546591,6528,0,32635000,0,1701245248758546591,1701245248791181591,livox_frame,8,1701245248754414656,1701245248794414656,1,1,6000000
1701245248836829015,1701245248792531490,1701245248792531490,6528,0,32635000,0,1701245248792531490,1701245248825166490,livox_frame,8,1701245248789414656,1701245248829414656,1,1,6000000
1701245248869345307,1701245248824733019,1701245248824733019,6528,0,32635000,0,1701245248824733019,1701245248857368019,livox_frame,7,1701245248823414656,1701245248858413120,1,1,6000000
1701245248903507270,1701245248859081268,1701245248859081268,6528,0,32635000,0,1701245248859081268,1701245248891716268,livox_frame,7,1701245248858413120,1701245248892413120,1,1,6000000
1701245248935755288,1701245248891396523,1701245248891396523,6528,0,32635000,0,1701245248891396523,1701245248924031523,livox_frame,8,1701245248886413120,1701245248927413120,1,1,6000000
1701245248969703368,1701245248925407887,1701245248925407887,6528,0,32635000,0,1701245248925407887,1701245248958042887,livox_frame,8,1701245248921413120,1701245248962411584,1,1,6000000
1701245249002859002,1701245248958567381,1701245248958567381,6528,0,32635000,0,1701245248958567381,1701245248991202381,livox_frame,7,1701245248956411584,1701245248991411584,1,1,6000000
1701245249035372259,1701245248990991831,1701245248990991831,6528,0,32635000,0,1701245248990991831,1701245249023626831,livox_frame,8,1701245248985411584,1701245249025411584,1,1,7000000
1701245249069691920,1701245249025361776,1701245249025361538,6528,0,32635000,0,1701245249025361538,1701245249057996538,livox_frame,8,1701245249019411584,1701245249059410048,1,1,6000000
1701245249102913944,1701245249058568478,1701245249058568478,6528,0,32635000,0,1701245249058568478,1701245249091203478,livox_frame,8,1701245249054410048,1701245249094410048,1,1,6000000
1701245249136825323,1701245249092464685,1701245249092464685,6528,0,32635000,0,1701245249092464685,1701245249125099685,livox_frame,8,1701245249088410048,1701245249128410048,1,1,6000000
1701245249169218627,1701245249124901295,1701245249124901295,6528,0,32635000,0,1701245249124901295,1701245249157536295,livox_frame,8,1701245249123410048,1701245249163408768,1,1,6000000
1701245249203301347,1701245249159057856,1701245249159057856,6528,0,32635000,0,1701245249159057856,1701245249191692856,livox_frame,7,1701245249157408768,1701245249192408768,1,1,6000000
1701245249235674027,1701245249191342354,1701245249191342354,6528,0,32635000,0,1701245249191342354,1701245249223977354,livox_frame,8,1701245249186408768,1701245249227408768,1,1,6000000
1701245249269852229,1701245249225388765,1701245249225388765,6528,0,32635000,0,1701245249225388765,1701245249258023765,livox_frame,8,1701245249221408768,1701245249261407488,1,1,6000000
1701245249302957686,1701245249258635759,1701245249258635759,6528,0,32635000,0,1701245249258635759,1701245249291270759,livox_frame,8,1701245249255407488,1701245249295407488,1,1,6000000
1701245249336733032,1701245249292346954,1701245249292346954,6528,0,32635000,0,1701245249292346954,1701245249324981954,livox_frame,8,1701245249290407488,1701245249330407488,1,1,6000000
1701245249369743175,1701245249325352907,1701245249325352907,6528,0,32635000,0,1701245249325352907,1701245249357987907,livox_frame,7,1701245249324407488,1701245249359406208,1,1,6000000
1701245249403029188,1701245249358592033,1701245249358592033,6528,0,32635000,0,1701245249358592033,1701245249391227033,livox_frame,8,1701245249353406208,1701245249393406208,1,1,6000000
1701245249436890052,1701245249392501593,1701245249392501593,6528,0,32635000,0,1701245249392501593,1701245249425136593,livox_frame,8,1701245249387406208,1701245249428406208,1,1,6000000
1701245249469278739,1701245249424798012,1701245249424798012,6528,0,32635000,0,1701245249424798012,1701245249457433012,livox_frame,8,1701245249422406208,1701245249463404928,1,1,6000000
1701245249503628710,1701245249459184170,1701245249459184170,6528,0,32635000,0,1701245249459184170,1701245249491819170,livox_frame,8,1701245249457404928,1701245249497404928,1,1,6000000
1701245249535648669,1701245249491353512,1701245249491353512,6528,0,32635000,0,1701245249491353512,1701245249523988512,livox_frame,8,1701245249486404928,1701245249526404928,1,1,6000000
1701245249569620012,1701245249525384665,1701245249525384665,6528,0,32635000,0,1701245249525384665,1701245249558019665,livox_frame,8,1701245249520404928,1701245249560403136,1,1,6000000
1701245249602890662,1701245249558565617,1701245249558565617,6528,0,32635000,0,1701245249558565617,1701245249591200617,livox_frame,8,1701245249555403136,1701245249595403136,1,1,6000000
1701245249635384298,1701245249590984344,1701245249590984344,6528,0,32635000,0,1701245249590984344,1701245249623619344,livox_frame,8,1701245249589403136,1701245249629403136,1,1,6000000
1701245249669653552,1701245249625342607,1701245249625342607,6528,0,32635000,0,1701245249625342607,1701245249657977607,livox_frame,7,1701245249623403136,1701245249658401856,1,1,6000000
1701245249702741803,1701245249658506155,1701245249658506155,6528,0,32635000,0,1701245249658506155,1701245249691141155,livox_frame,7,1701245249658401856,1701245249693401856,1,1,6000000
1701245249736861323,1701245249692492962,1701245249692492962,6528,0,32635000,0,1701245249692492962,1701245249725127962,livox_frame,8,1701245249687401856,1701245249727401856,1,1,6000000
1701245249769406387,1701245249724986792,1701245249724986792,6528,0,32635000,0,1701245249724986792,1701245249757621792,livox_frame,8,1701245249722401856,1701245249762400576,1,1,6000000
1701245249803336181,1701245249759057522,1701245249759057522,6528,0,32635000,0,1701245249759057522,1701245249791692522,livox_frame,8,1701245249756400576,1701245249796400576,1,1,6000000
1701245249835651231,1701245249791335583,1701245249791335583,6528,0,32635000,0,1701245249791335583,1701245249823970583,livox_frame,8,1701245249785400576,1701245249825400576,1,1,6000000
1701245249869714996,1701245249825379610,1701245249825379610,6528,0,32635000,0,1701245249825379610,1701245249858014610,livox_frame,8,1701245249820400576,1701245249860399296,1,1,6000000
1701245249902878531,1701245249858561277,1701245249858561277,6528,0,32635000,0,1701245249858561277,1701245249891196277,livox_frame,8,1701245249854399296,1701245249894399296,1,1,6000000
1701245249935312392,1701245249891019344,1701245249891019344,6528,0,32635000,0,1701245249891019344,1701245249923654344,livox_frame,8,1701245249889399296,1701245249929399296,1,1,6000000
1701245249969630217,1701245249925386906,1701245249925386906,6528,0,32635000,0,1701245249925386906,1701245249958021906,livox_frame,7,1701245249923399296,1701245249958397760,1,1,6000000
1701245250002970910,1701245249958653450,1701245249958653450,6528,0,32635000,0,1701245249958653450,1701245249991288450,livox_frame,7,1701245249958397760,1701245249992397760,1,1,6000000
1701245250036801992,1701245249992484093,1701245249992484093,6528,0,32635000,0,1701245249992484093,1701245250025119093,livox_frame,7,1701245249992397760,1701245250027397760,1,1,6000000
1701245250069196111,1701245250024771929,1701245250024771929,6528,0,32635000,0,1701245250024771929,1701245250057406929,livox_frame,8,1701245250021397760,1701245250062396480,1,1,6000000
1701245250103288484,1701245250059015274,1701245250059015274,6528,0,32635000,0,1701245250059015274,1701245250091650274,livox_frame,8,1701245250056396480,1701245250096396480,1,1,6000000
1701245250135659698,1701245250091346502,1701245250091346502,6528,0,32635000,0,1701245250091346502,1701245250123981502,livox_frame,7,1701245250090396480,1701245250125396480,1,1,6000000
1701245250169664378,1701245250125393867,1701245250125393867,6528,0,32635000,0,1701245250125393867,1701245250158028867,livox_frame,8,1701245250119396480,1701245250159395456,1,1,6000000
1701245250202859027,1701245250158571959,1701245250158571959,6528,0,32635000,0,1701245250158571959,1701245250191206959,livox_frame,8,1701245250154395456,1701245250194395456,1,1,6000000
1701245250235336585,1701245250191033363,1701245250191033363,6528,0,32635000,0,1701245250191033363,1701245250223668363,livox_frame,8,1701245250188395456,1701245250229395456,1,1,6000000
1701245250270044882,1701245250225610256,1701245250225610256,6528,0,32635000,0,1701245250225610256,1701245250258245256,livox_frame,8,1701245250223395456,1701245250263394176,1,1,6000000
1701245250302868237,1701245250258551359,1701245250258551359,6528,0,32635000,0,1701245250258551359,1701245250291186359,livox_frame,7,1701245250257394176,1701245250292394176,1,1,6000000
1701245250336762818,1701245250292447805,1701245250292447805,6528,0,32635000,0,1701245250292447805,1701245250325082805,livox_frame,7,1701245250292394176,1701245250327394176,1,1,6000000
1701245250369247777,1701245250324882984,1701245250324882984,6528,0,32635000,0,1701245250324882984,1701245250357517984,livox_frame,8,1701245250321394176,1701245250361392896,1,1,6000000
1701245250403381759,1701245250359017611,1701245250359017611,6528,0,32635000,0,1701245250359017611,1701245250391652611,livox_frame,8,1701245250356392896,1701245250396392896,1,1,6000000
1701245250435703285,1701245250391338587,1701245250391338587,6528,0,32635000,0,1701245250391338587,1701245250423973587,livox_frame,7,1701245250390392896,1701245250425392896,1,1,6000000
1701245250469849899,1701245250425509930,1701245250425509930,6528,0,32635000,0,1701245250425509930,1701245250458144930,livox_frame,7,1701245250425392896,1701245250459391360,1,1,6000000
1701245250502948808,1701245250458566904,1701245250458566904,6528,0,32635000,0,1701245250458566904,1701245250491201904,livox_frame,8,1701245250454391360,1701245250494391360,1,1,6000000
1701245250535304096,1701245250490971327,1701245250490971327,6528,0,32635000,0,1701245250490971327,1701245250523606327,livox_frame,8,1701245250488391360,1701245250528391360,1,1,6000000
1701245250569623383,1701245250525367975,1701245250525367975,6528,0,32635000,0,1701245250525367975,1701245250558002975,livox_frame,8,1701245250522391360,1701245250563390336,1,1,6000000
1701245250603002364,1701245250558517933,1701245250558517933,6528,0,32635000,0,1701245250558517933,1701245250591152933,livox_frame,7,1701245250557390336,1701245250592390336,1,1,6000000
1701245250636815229,1701245250592494488,1701245250592494488,6528,0,32635000,0,1701245250592494488,1701245250625129488,livox_frame,7,1701245250592390336,1701245250626390336,1,1,6000000
1701245250669192394,1701245250624810219,1701245250624810219,6528,0,32635000,0,1701245250624810219,1701245250657445219,livox_frame,8,1701245250620390336,1701245250661389056,1,1,6000000
1701245250703469627,1701245250659057856,1701245250659057856,6528,0,32635000,0,1701245250659057856,1701245250691692856,livox_frame,8,1701245250655389056,1701245250695389056,1,1,6000000
1701245250735599031,1701245250691330910,1701245250691330910,6528,0,32635000,0,1701245250691330910,1701245250723965910,livox_frame,7,1701245250690389056,1701245250724389056,1,1,6000000
1701245250769617365,1701245250725374460,1701245250725374460,6528,0,32635000,0,1701245250725374460,1701245250758009460,livox_frame,7,1701245250724389056,1701245250758387776,1,1,6000000
1701245250802816772,1701245250758553505,1701245250758553505,6528,0,32635000,0,1701245250758553505,1701245250791188505,livox_frame,7,1701245250758387776,1701245250793387776,1,1,6000000
1701245250836773982,1701245250792390347,1701245250792390347,6528,0,32635000,0,1701245250792390347,1701245250825025347,livox_frame,8,1701245250787387776,1701245250828387776,1,1,6000000
1701245250869679217,1701245250825327158,1701245250825327158,6528,0,32635000,0,1701245250825327158,1701245250857962158,livox_frame,8,1701245250822387776,1701245250862386496,1,1,6000000
1701245250902834012,1701245250858524323,1701245250858524323,6528,0,32635000,0,1701245250858524323,1701245250891159323,livox_frame,7,1701245250856386496,1701245250891386496,1,1,6000000
1701245250936838677,1701245250892481565,1701245250892481565,6528,0,32635000,0,1701245250892481565,1701245250925116565,livox_frame,7,1701245250891386496,1701245250926386496,1,1,6000000
1701245250969058049,1701245250924725056,1701245250924725056,6528,0,32635000,0,1701245250924725056,1701245250957360056,livox_frame,8,1701245250920386496,1701245250960385216,1,1,6000000
1701245251003355922,1701245250959007978,1701245250959007978,6528,0,32635000,0,1701245250959007978,1701245250991642978,livox_frame,8,1701245250955385216,1701245250994385216,1,1,6000000
1701245251035602839,1701245250991322279,1701245250991322279,6528,0,32635000,0,1701245250991322279,1701245251023957279,livox_frame,8,1701245250989385216,1701245251029385216,1,1,6000000
1701245251069771558,1701245251025405884,1701245251025405884,6528,0,32635000,0,1701245251025405884,1701245251058040884,livox_frame,7,1701245251023385216,1701245251058383680,1,1,6000000
1701245251102863229,1701245251058542490,1701245251058542490,6528,0,32635000,0,1701245251058542490,1701245251091177490,livox_frame,7,1701245251058383680,1701245251093383680,1,1,6000000
1701245251135320294,1701245251091002226,1701245251091001987,6528,0,32635000,0,1701245251091001987,1701245251123636987,livox_frame,8,1701245251087383680,1701245251128383680,1,1,7000000
1701245251168994421,1701245251124679327,1701245251124679327,6528,0,32635000,0,1701245251124679327,1701245251157314327,livox_frame,8,1701245251121383680,1701245251162382400,1,1,7000000
1701245251202878204,1701245251158521414,1701245251158521414,6528,0,32635000,0,1701245251158521414,1701245251191156414,livox_frame,7,1701245251156382400,1701245251191382400,1,1,6000000
1701245251236787242,1701245251192487001,1701245251192487001,6528,0,32635000,0,1701245251192487001,1701245251225122001,livox_frame,7,1701245251191382400,1701245251225382400,1,1,6000000
1701245251269035203,1701245251224686146,1701245251224686146,6528,0,32635000,0,1701245251224686146,1701245251257321146,livox_frame,8,1701245251220382400,1701245251259381120,1,1,6000000
1701245251303250468,1701245251258988142,1701245251258987904,6528,0,32635000,0,1701245251258987904,1701245251291622904,livox_frame,8,1701245251254381120,1701245251294381120,1,1,6000000
1701245251335670080,1701245251291342735,1701245251291342735,6528,0,32635000,0,1701245251291342735,1701245251323977735,livox_frame,8,1701245251288381120,1701245251329381120,1,1,6000000
1701245251369631970,1701245251325363636,1701245251325363636,6528,0,32635000,0,1701245251325363636,1701245251357998636,livox_frame,7,1701245251323381120,1701245251358379584,1,1,6000000
1701245251402910718,1701245251358582258,1701245251358582258,6528,0,32635000,0,1701245251358582258,1701245251391217258,livox_frame,7,1701245251358379584,1701245251392379584,1,1,6000000
1701245251435463433,1701245251391000032,1701245251391000032,6528,0,32635000,0,1701245251391000032,1701245251423635032,livox_frame,8,1701245251386379584,1701245251427379584,1,1,6000000
1701245251469770633,1701245251425336361,1701245251425336361,6528,0,32635000,0,1701245251425336361,1701245251457971361,livox_frame,8,1701245251421379584,1701245251461378304,1,1,6000000
1701245251502912276,1701245251458512306,1701245251458512306,6528,0,32635000,0,1701245251458512306,1701245251491147306,livox_frame,8,1701245251456378304,1701245251496378304,1,1,6000000
1701245251536849386,1701245251492491245,1701245251492491245,6528,0,32635000,0,1701245251492491245,1701245251525126245,livox_frame,8,1701245251490378304,1701245251530378304,1,1,6000000
1701245251569046986,1701245251524725437,1701245251524725437,6528,0,32635000,0,1701245251524725437,1701245251557360437,livox_frame,7,1701245251524378304,1701245251559376768,1,1,6000000
1701245251603297250,1701245251559021711,1701245251559021950,6528,0,32635000,0,1701245251559021950,1701245251591656950,livox_frame,8,1701245251553376768,1701245251594376768,1,1,6000000
1701245251635603980,1701245251591320276,1701245251591320276,6528,0,32635000,0,1701245251591320276,1701245251623955276,livox_frame,8,1701245251588376768,1701245251628376768,1,1,6000000
1701245251669702540,1701245251625386000,1701245251625386000,6528,0,32635000,0,1701245251625386000,1701245251658021000,livox_frame,8,1701245251622376768,1701245251663375232,1,1,6000000
1701245251702971853,1701245251658569574,1701245251658569574,6528,0,32635000,0,1701245251658569574,1701245251691204574,livox_frame,7,1701245251657375232,1701245251692375232,1,1,6000000
1701245251736760576,1701245251692353725,1701245251692353725,6528,0,32635000,0,1701245251692353725,1701245251724988725,livox_frame,8,1701245251686375232,1701245251726375232,1,1,6000000
1701245251769212746,1701245251724738598,1701245251724738598,6528,0,32635000,0,1701245251724738598,1701245251757373598,livox_frame,8,1701245251720375232,1701245251761373952,1,1,6000000
1701245251802993771,1701245251758540630,1701245251758540630,6528,0,32635000,0,1701245251758540630,1701245251791175630,livox_frame,8,1701245251755373952,1701245251795373952,1,1,6000000
1701245251836801229,1701245251792464495,1701245251792464495,6528,0,32635000,0,1701245251792464495,1701245251825099495,livox_frame,8,1701245251790373952,1701245251830373952,1,1,6000000
1701245251869431862,1701245251824902058,1701245251824902058,6528,0,32635000,0,1701245251824902058,1701245251857537058,livox_frame,7,1701245251824373952,1701245251858372672,1,1,6000000
1701245251903333773,1701245251859039783,1701245251859039783,6528,0,32635000,0,1701245251859039783,1701245251891674783,livox_frame,7,1701245251858372672,1701245251893372672,1,1,6000000
1701245251935667140,1701245251891322851,1701245251891322851,6528,0,32635000,0,1701245251891322851,1701245251923957851,livox_frame,8,1701245251887372672,1701245251928372672,1,1,6000000
1701245251969653664,1701245251925351143,1701245251925351143,6528,0,32635000,0,1701245251925351143,1701245251957986143,livox_frame,8,1701245251922372672,1701245251962371392,1,1,6000000
1701245252002892159,1701245251958556652,1701245251958556652,6528,0,32635000,0,1701245251958556652,1701245251991191652,livox_frame,7,1701245251957371392,1701245251991371392,1,1,6000000
1701245252035378805,1701245251991057873,1701245251991057873,6528,0,32635000,0,1701245251991057873,1701245252023692873,livox_frame,8,1701245251985371392,1701245252025371392,1,1,6000000
1701245252069641256,1701245252025347233,1701245252025347233,6528,0,32635000,0,1701245252025347233,1701245252057982233,livox_frame,8,1701245252020371392,1701245252060369600,1,1,6000000
1701245252102870268,1701245252058548927,1701245252058548927,6528,0,32635000,0,1701245252058548927,1701245252091183927,livox_frame,8,1701245252054369600,1701245252094369600,1,1,6000000
1701245252136732796,1701245252092448950,1701245252092448950,6528,0,32635000,0,1701245252092448950,1701245252125083950,livox_frame,8,1701245252089369600,1701245252129369600,1,1,6000000
1701245252169042802,1701245252124790192,1701245252124790192,6528,0,32635000,0,1701245252124790192,1701245252157425192,livox_frame,7,1701245252123369600,1701245252158368320,1,1,6000000
1701245252203358352,1701245252159076214,1701245252159076214,6528,0,32635000,0,1701245252159076214,1701245252191711214,livox_frame,7,1701245252158368320,1701245252192368320,1,1,6000000
1701245252235674819,1701245252191324949,1701245252191324949,6528,0,32635000,0,1701245252191324949,1701245252223959949,livox_frame,8,1701245252187368320,1701245252227368320,1,1,6000000
1701245252269950888,1701245252225468159,1701245252225468159,6528,0,32635000,0,1701245252225468159,1701245252258103159,livox_frame,8,1701245252221368320,1701245252261366784,1,1,6000000
1701245252302879618,1701245252258557796,1701245252258557796,6528,0,32635000,0,1701245252258557796,1701245252291192796,livox_frame,8,1701245252256366784,1701245252296366784,1,1,6000000
1701245252336753647,1701245252292494297,1701245252292494297,6528,0,32635000,0,1701245252292494297,1701245252325129297,livox_frame,7,1701245252290366784,1701245252325366784,1,1,6000000
1701245252369761937,1701245252325323820,1701245252325323820,6528,0,32635000,0,1701245252325323820,1701245252357958820,livox_frame,8,1701245252319366784,1701245252359365504,1,1,6000000
1701245252402928909,1701245252358521461,1701245252358521223,6528,0,32635000,0,1701245252358521223,1701245252391156223,livox_frame,8,1701245252353365504,1701245252394365504,1,1,6000000
1701245252436912205,1701245252392540216,1701245252392540216,6528,0,32635000,0,1701245252392540216,1701245252425175216,livox_frame,8,1701245252388365504,1701245252428365504,1,1,6000000
1701245252469106391,1701245252424726248,1701245252424726248,6528,0,32635000,0,1701245252424726248,1701245252457361248,livox_frame,7,1701245252423365504,1701245252457364224,1,1,6000000
1701245252503185048,1701245252458813667,1701245252458813667,6528,0,32635000,0,1701245252458813667,1701245252491448667,livox_frame,7,1701245252457364224,1701245252492364224,1,1,6000000
1701245252535654562,1701245252491332769,1701245252491332769,6528,0,32635000,0,1701245252491332769,1701245252523967769,livox_frame,8,1701245252486364224,1701245252526364224,1,1,6000000
1701245252569811342,1701245252525362968,1701245252525362968,6528,0,32635000,0,1701245252525362968,1701245252557997968,livox_frame,8,1701245252521364224,1701245252561362688,1,1,6000000
1701245252603069399,1701245252558675766,1701245252558675766,6528,0,32635000,0,1701245252558675766,1701245252591310766,livox_frame,8,1701245252555362688,1701245252596362688,1,1,7000000
1701245252635505746,1701245252591027737,1701245252591027737,6528,0,32635000,0,1701245252591027737,1701245252623662737,livox_frame,7,1701245252589362688,1701245252624362688,1,1,7000000
1701245252669810509,1701245252625338316,1701245252625338316,6528,0,32635000,0,1701245252625338316,1701245252657973316,livox_frame,7,1701245252624362688,1701245252659361152,1,1,6000000
1701245252702788099,1701245252658499479,1701245252658499479,6528,0,32635000,0,1701245252658499479,1701245252691134479,livox_frame,8,1701245252653361152,1701245252694361152,1,1,6000000
1701245252736798830,1701245252692461252,1701245252692461252,6528,0,32635000,0,1701245252692461252,1701245252725096252,livox_frame,8,1701245252688361152,1701245252728361152,1,1,6000000
1701245252769215448,1701245252724870920,1701245252724870920,6528,0,32635000,0,1701245252724870920,1701245252757505920,livox_frame,8,1701245252722361152,1701245252762359872,1,1,6000000
1701245252803442123,1701245252759006023,1701245252759006023,6528,0,32635000,0,1701245252759006023,1701245252791641023,livox_frame,8,1701245252757359872,1701245252797359872,1,1,6000000
1701245252835756766,1701245252791316509,1701245252791316509,6528,0,32635000,0,1701245252791316509,1701245252823951509,livox_frame,8,1701245252786359872,1701245252826359872,1,1,6000000
1701245252869836531,1701245252825365067,1701245252825365067,6528,0,32635000,0,1701245252825365067,1701245252858000067,livox_frame,8,1701245252820359872,1701245252860358592,1,1,6000000
1701245252902976016,1701245252858524323,1701245252858524323,6528,0,32635000,0,1701245252858524323,1701245252891159323,livox_frame,8,1701245252854358592,1701245252895358592,1,1,6000000
1701245252936947635,1701245252892536640,1701245252892536640,6528,0,32635000,0,1701245252892536640,1701245252925171640,livox_frame,8,1701245252889358592,1701245252930358592,1,1,6000000
1701245252969634640,1701245252925307035,1701245252925307035,6528,0,32635000,0,1701245252925307035,1701245252957942035,livox_frame,7,1701245252924358592,1701245252958357312,1,1,6000000
1701245253002769082,1701245252958504200,1701245252958504200,6528,0,32635000,0,1701245252958504200,1701245252991139200,livox_frame,8,1701245252958357312,1701245252995357312,1,1,6000000
1701245253036737646,1701245252992468834,1701245252992468834,6528,0,32635000,0,1701245252992468834,1701245253025103834,livox_frame,8,1701245252990357312,1701245253025357312,1,1,5000000
1701245253068979509,1701245253024717093,1701245253024717093,6528,0,32635000,0,1701245253024717093,1701245253057352093,livox_frame,9,1701245253020357312,1701245253060355776,1,1,5000000
1701245253103314843,1701245253058978081,1701245253058978081,6528,0,32635000,0,1701245253058978081,1701245253091613081,livox_frame,9,1701245253055355776,1701245253095355776,1,1,5000000
1701245253135620829,1701245253091357708,1701245253091357708,6528,0,32635000,0,1701245253091357708,1701245253123992708,livox_frame,8,1701245253090355776,1701245253125355776,1,1,5000000
1701245253169579993,1701245253125355244,1701245253125355244,6528,0,32635000,0,1701245253125355244,1701245253157990244,livox_frame,9,1701245253120355776,1701245253160354240,1,1,5000000
1701245253202814728,1701245253158565998,1701245253158565998,6528,0,32635000,0,1701245253158565998,1701245253191200998,livox_frame,9,1701245253155354240,1701245253194354240,1,1,5000000
1701245253235270323,1701245253190988302,1701245253190988302,6528,0,32635000,0,1701245253190988302,1701245253223623302,livox_frame,8,1701245253189354240,1701245253224354240,1,1,5000000
1701245253269678946,1701245253225317955,1701245253225317955,6528,0,32635000,0,1701245253225317955,1701245253257952955,livox_frame,8,1701245253224354240,1701245253259352704,1,1,5000000
1701245253302918286,1701245253258508205,1701245253258508205,6528,0,32635000,0,1701245253258508205,1701245253291143205,livox_frame,9,1701245253254352704,1701245253294352704,1,1,5000000
1701245253336916682,1701245253292443037,1701245253292443037,6528,0,32635000,0,1701245253292443037,1701245253325078037,livox_frame,9,1701245253289352704,1701245253329352704,1,1,5000000
1701245253369153227,1701245253324723244,1701245253324723244,6528,0,32635000,0,1701245253324723244,1701245253357358244,livox_frame,8,1701245253324352704,1701245253359351424,1,1,5000000
1701245253403410573,1701245253359028816,1701245253359028816,6528,0,32635000,0,1701245253359028816,1701245253391663816,livox_frame,9,1701245253354351424,1701245253394351424,1,1,5000000
